taxonomy_id	FMD_002	FMD_003	FMD_004	FMD_006	FMD_007	FMD_008	FMD_009	FMD_012	FMD_013	FMD_014	FMD_015	FMD_017	FMD_021	FMD_023	FMD_024	FMD_025	FMD_026	FMD_027	FMD_028	FMD_029	FMD_032	FMD_033	FMD_034	FMD_035	FMD_037	FMD_038	FMD_039_040	FMD_043_044	FMD_050	FMD_051	FMD_052	FMD_058	FMD_059	NC1	NC2	NC3	NC4
2816454	384	2792	2412	4031	11387	9438	5444	2540	238	222	9898	138	3529	96	2122	2423	53	110	125	570	70	138	1354	552	567	3654	1032	317	761	810	232	1119	699	206	21	42	0
1927128	0	16	18	15	13	0	17	12	0	0	13	0	0	0	21	15	0	10	0	0	0	12	23	0	0	21	10	0	0	0	0	0	11	0	0	0	0
388357	4831	16340	1715	11626	5085	6536	13658	4003	684	863	6259	196	3722	166	7459	39113	87	231	146	547	115	125	6351	3029	624	3059	11589	756	475	786	450	1069	673	183	0	301	32
288965	0	52	66	53	14	48	61	37	0	0	37	0	25	0	104	38	0	27	34	0	54	23	48	36	17	68	31	18	56	15	40	41	81	0	0	0	0
83263	77	686	162	733	249	917	363	531	33	47	1504	44	78	0	284	576	0	40	0	37	0	0	327	63	80	160	154	40	97	68	64	103	46	36	0	0	0
1711	509	1878	342	1338	445	1332	1627	1206	95	37	1576	66	278	53	907	1857	0	84	32	135	137	88	941	375	221	562	773	245	128	210	120	578	121	43	21	19	0
2734187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1316941	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0
2739063	16	14	14	32	0	18	24	14	0	0	36	0	0	0	23	20	0	0	0	0	0	0	18	0	0	12	13	0	12	0	0	0	12	0	0	0	0
28035	2894	6990	1896	2650	9091	4602	4255	22998	2963	500	3185	178	4570	116	1653	5570	86	108	141	489	2432	196	2662	1097	5055	8009	1574	626	1068	2061	437	713	4295	4334	17	0	0
1839801	0	36	12	28	0	26	28	28	0	0	23	0	0	0	23	14	0	0	0	0	0	0	17	0	0	13	0	0	0	0	0	0	0	0	0	0	0
33991	194	51	28	31	51	214	74	77	0	0	32	0	0	0	139	22	0	2484	30	1067	0	4677	142	414	0	3385	64	26	719	35	44	70	0	0	0	0	0
2547399	117	602	164	503	214	628	478	472	72	20	618	26	81	21	334	463	0	39	25	98	43	43	289	120	148	184	224	64	77	74	65	206	54	0	0	0	0
2563897	100	597	220	376	392	596	1280	350	32	34	619	22	84	27	447	421	0	38	40	255	0	30	645	96	46	208	226	104	123	180	60	196	62	0	0	0	0
2058134	0	29	19	31	13	29	32	26	0	0	27	0	0	0	39	70	0	16	13	0	0	21	33	21	0	17	15	0	14	0	15	0	0	0	0	0	0
1906275	51	72	40	79	0	70	0	67	0	0	69	0	24	0	59	1407	0	0	0	0	0	0	74	0	0	0	44	0	0	0	0	78	0	29	0	0	0
29546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1293412	0	19	0	15	0	21	22	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	10	0	11	0	0	0	0	0	0	13	0	0	0	0	0
1749	832	4731	433	1690	618	1577	2021	1221	146	209	1983	60	433	15	1198	3835	18	91	48	128	76	65	1659	700	557	2210	1580	244	168	206	148	1286	337	87	31	35	0
42422	10	17	42	24	0	28	37	36	0	0	22	0	0	0	58	18	32	0	0	0	0	30	37	11	0	25	24	0	19	0	0	0	18	0	0	0	0
2734231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2283318	11	86	42	77	17	85	148	26	17	0	41	10	22	0	44	76	0	54	16	43	0	0	42	22	18	41	20	19	33	28	10	16	32	0	0	0	0
2479546	29	67	28	77	19	80	85	31	0	15	48	0	508	0	112	120	0	26	16	22	114	0	58	29	12	105	210	0	136	10	22	47	14	0	0	0	0
658644	23	100	31	127	51	79	73	131	11	0	197	0	20	0	72	66	0	14	0	0	0	0	100	14	0	56	49	16	83	15	19	111	0	0	0	0	0
266779	159	1006	198	984	319	1280	690	650	57	19	3496	76	166	31	490	935	0	112	44	67	141	21	395	140	141	297	274	61	106	101	108	150	99	18	0	0	0
1549850	265	1032	543	1656	225	3361	1682	713	74	87	1354	71	392	41	687	2553	21	65	34	162	73	37	488	281	131	835	554	64	343	263	179	234	99	44	0	0	0
2570229	144	867	241	885	278	1018	777	590	63	31	1129	28	129	26	510	780	11	34	35	68	62	43	387	138	104	268	317	81	66	108	100	143	67	0	12	0	0
1186051	0	0	0	0	0	0	0	24	0	0	35	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2070028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
2714946	0	28	0	30	18	29	21	20	0	0	16	0	0	0	33	32	0	0	0	0	0	0	32	0	0	21	0	0	22	0	0	0	0	0	0	0	0
433296	0	34	26	20	10	0	37	40	0	0	32	0	0	0	36	21	0	0	0	0	0	0	36	0	0	19	0	0	15	0	0	18	11	0	18	0	0
1852373	34	418	121	122	84	191	73	193	31	0	74	14	29	0	105	579	0	30	0	20	0	0	395	27	49	48	62	160	89	29	0	18	0	0	10	0	0
2005463	0	12900	0	9904	0	0	21771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984801	224	665	295	513	302	447	427	383	0	0	395	58	93	0	421	582	0	0	0	0	0	39	271	244	168	223	175	96	65	0	0	288	0	0	0	0	0
2675793	0	0	56	0	0	0	17	15	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1404888	202	839	234	823	305	956	633	606	100	23	905	26	74	24	852	846	0	39	26	45	38	38	503	138	133	327	271	84	65	71	86	111	64	0	0	0	0
1379270	48	358	80	214	106	184	268	172	27	0	136	14	37	46	230	141	0	22	12	27	69	17	161	85	53	103	83	35	39	14	39	38	35	0	0	0	0
1187894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1987580	0	0	0	0	0	0	14	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	23	0	0	21	0	0	0	0	0	0	0	0	0	0	0
748811	43	370	99	311	145	365	257	287	30	17	293	12	40	17	199	240	0	16	17	26	46	19	161	78	45	99	102	47	36	15	26	82	31	17	0	0	0
171695	0	24	0	0	0	21	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	11	0	0	13	0	0	0	0	0	0	0	0	0	0	0
1364	0	219	92	117	67	316	157	200	36	0	98	0	0	0	225	72	0	0	0	0	0	0	277	112	0	69	118	21	31	0	0	22	25	0	0	0	0
29518	0	23	26	27	0	0	0	0	0	0	0	0	0	0	21	20	0	0	0	0	0	0	35	18	0	22	0	0	62	0	0	0	0	0	0	0	0
2653851	1780	5417	3194	4463	1499	4660	7327	2206	653	151	1071	106	2426	185	8629	1684	48	177	269	2460	187	159	5516	1379	1081	3044	1687	712	475	385	764	541	421	205	26	50	11
2782169	620	8252	477	2232	1282	2635	2752	4282	166	86	1845	127	258	41	1327	2456	28	111	50	165	70	105	1603	397	346	705	1292	266	165	168	168	776	289	85	18	55	11
2778082	133	636	123	622	245	510	477	459	89	19	1071	39	62	43	394	445	0	37	36	83	141	38	305	259	135	136	156	41	67	76	75	161	38	90	0	0	0
1115757	40	140	93	138	47	100	161	81	26	0	75	0	33	44	130	81	0	33	15	14	45	0	107	46	38	93	63	23	20	27	28	60	33	0	0	0	0
2072505	181	640	169	589	300	619	670	775	66	22	614	32	142	37	419	683	0	76	39	44	59	62	398	271	127	249	312	82	108	164	94	1046	78	45	0	0	0
2028343	150	591	154	625	190	1013	496	563	25	0	787	35	88	0	342	596	12	27	33	43	24	346	429	111	73	230	230	26	103	47	69	111	68	58	0	0	0
121277	0	12	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	11	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2055160	12	72	0	50	0	49	49	61	25	0	49	0	11	0	87	37	0	0	0	29	11	16	36	23	0	19	17	18	23	0	0	23	17	0	0	0	0
2107708	0	24	12	14	11	16	16	21	0	0	17	0	10	0	13	0	0	20	0	21	0	0	11	0	0	13	19	0	0	0	12	0	12	0	0	0	0
983548	0	44	17	15	17	16	33	17	0	0	21	0	0	0	25	31	0	0	0	0	0	0	36	24	0	32	0	0	22	0	0	0	19	0	0	0	0
28446	16	61	29	47	21	35	67	63	0	0	26	0	0	18	61	29	0	11	0	0	0	0	39	21	0	46	38	0	15	0	0	26	12	34	13	12	0
301301	237	959	118	712	174	815	1332	137	70	0	157	50	100	0	618	374	0	87	41	34	0	19	538	76	108	214	174	95	79	28	49	146	23	407	329	174	81
366522	23	28	11	26	0	18	20	19	0	0	0	0	0	0	35	23	0	0	0	0	20	0	0	0	0	23	10	0	0	0	0	0	0	0	0	0	0
911092	0	19	30	34	226	29	32	22	0	0	0	0	0	0	34	22	0	11	0	0	0	11	32	0	0	35	0	0	11	0	23	0	12	0	0	0	0
529	3521	3306	838	9766	3584	5715	3008	3095	112	349	3259	265	382	65	1239	2517	262	247	128	290	132	115	5498	472	526	3861	1423	348	843	440	647	375	391	993	55	68	33
33952	12	42	39	30	0	20	39	24	10	0	20	0	0	0	46	20	0	17	11	0	0	29	23	28	27	37	30	0	27	0	77	0	33	0	0	0	0
249402	0	164	23	0	13	13	31	19	0	0	19	0	0	0	0	15	0	133	0	0	71	0	33	0	13	22	16	0	61	0	0	0	0	0	0	0	0
1160	56	175	110	196	66	106	208	67	0	0	61	0	0	0	185	101	0	0	60	0	0	37	182	125	59	128	69	34	46	0	37	38	0	0	0	0	0
293371	0	12	22	23	0	17	25	33	0	0	12	0	0	0	31	0	0	0	0	0	0	0	38	30	0	23	22	0	0	0	0	0	0	0	0	0	0
38310	167	850	170	823	732	1237	993	658	46	35	935	156	242	22	410	1112	43	32	36	65	51	58	458	179	156	285	477	169	92	90	74	551	180	46	0	32	0
2591211	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1674922	0	324	109	230	96	469	262	165	0	0	639	0	74	0	156	283	0	0	0	0	0	0	127	0	0	114	144	0	0	0	0	0	0	0	0	0	0
537	0	38	28	0	17	30	51	21	0	0	38	0	0	0	42	26	0	14	12	21	0	0	27	13	0	20	15	0	25	0	0	0	20	0	0	0	0
1407	20	91	28	75	19	106	81	60	29	0	68	0	19	0	244	39	0	12	19	0	0	30	54	16	20	68	28	15	43	19	57	15	16	0	0	12	0
108980	2140	19388	9943	15822	33442	13767	11755	45770	389	3772	13426	198	852	75	7063	7102	619	122	1761	1621	170	319	19680	4391	419	4518	2390	1043	11147	2149	5881	2625	3563	105	17	0	0
2583243	261	944	272	845	344	1025	925	1030	71	48	759	41	238	31	1353	1085	28	47	33	243	37	165	550	282	158	330	500	157	119	162	141	1074	80	76	0	0	0
1215089	11	43	23	35	13	35	72	64	0	0	19	0	0	0	51	14	0	0	0	0	0	0	42	0	0	13	0	0	18	0	0	0	19	0	0	0	0
29520	0	0	38	0	0	0	35	31	0	0	0	0	0	0	33	0	0	0	0	0	0	34	45	0	0	44	44	0	39	0	0	0	37	0	0	0	0
373994	68	444	328	472	153	194	725	186	29	0	130	0	28	14	461	208	0	48	15	49	10	36	466	154	103	323	155	55	128	18	71	86	53	41	0	0	0
207949	17	20	15	16	0	10	26	19	10	0	17	0	16	0	22	16	0	0	0	0	0	0	14	0	0	16	0	0	0	12	0	0	15	0	0	0	0
2604421	42	155	72	159	91	153	151	95	56	0	126	0	40	56	88	181	0	0	0	42	195	25	120	77	49	59	75	24	40	25	35	51	45	50	0	29	0
824	51	398	88	337	96	188	828	117	65	0	162	12	12	0	358	49	0	21	11	0	0	0	982	35	62	78	178	0	81	24	14	75	11	0	0	22	0
1982264	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1570939	312	696	96	682	22376	742	599	492	56	55	1371	48	227	0	234	732	0	0	0	180	35	0	1152	103	88	380	492	357	50	44	71	828	124	38	0	0	0
447471	11	86	17	79	16	82	98	83	0	0	116	0	14	0	40	53	0	12	0	10	0	18	47	11	12	27	20	15	15	25	20	64	14	0	0	0	0
28047	313	1416	482	1751	1374	3994	1920	3159	99	56	2271	180	463	14	838	3471	25	52	108	237	62	162	726	244	206	344	871	155	179	202	198	1066	173	35	0	0	0
2735321	103	609	213	575	108	344	780	388	39	0	147	12	61	0	585	283	0	37	31	22	11	25	377	88	61	116	110	43	81	51	52	63	35	0	14	0	14
2742678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	117	0	0
2714945	242	3218	279	2160	605	3081	1348	811	121	23	3383	91	267	0	503	1787	0	81	21	128	30	26	860	182	204	284	450	57	101	122	284	217	83	77	0	23	0
2799325	157	852	375	1493	349	2109	1119	830	108	25	4964	60	222	0	438	1453	0	26	20	137	65	31	703	119	139	241	373	73	90	109	129	255	71	41	13	24	21
1795043	39	147	50	149	53	212	137	114	62	0	132	0	19	79	63	103	0	0	19	26	31	0	82	0	32	69	60	30	0	0	0	63	26	0	0	0	0
1835254	0	27	15	20	0	18	18	0	0	0	19	0	0	0	11	26	0	0	0	0	0	14	11	0	0	17	0	0	16	0	0	0	0	0	0	0	0
1980926	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2518645	0	0	10	19	0	15	20	23	0	0	0	0	0	0	0	14	0	15	0	0	0	17	41	17	0	14	0	0	0	0	0	0	0	0	0	0	0
271420	82	260	70	215	87	256	438	215	26	16	1165	0	54	30	214	204	0	0	0	29	42	0	317	34	35	86	123	19	31	40	19	35	12	43	14	0	21
2603277	146	833	462	832	289	1170	1972	1245	52	38	14957	33	206	42	468	937	14	99	48	138	23	55	447	125	90	413	310	121	204	128	186	499	73	242	0	20	0
1920116	0	0	0	0	0	0	0	642	0	0	0	0	0	0	0	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1188228	11	34	104	58	12	22	54	22	0	0	17	0	0	0	66	27	0	11	0	0	0	0	38	25	0	28	15	10	11	0	0	0	0	0	0	0	0
1032851	339	2617	375	1063	353	886	1088	611	96	299	534	54	214	34	552	947	27	51	93	203	35	47	1217	294	253	439	545	148	189	89	131	1021	171	30	0	0	0
536444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
59737	110	618	96	332	176	437	473	392	29	24	383	17	79	0	198	675	0	16	22	41	20	27	271	91	65	160	241	89	67	54	47	153	41	17	0	20	0
1496	337	1614	643	1750	551	1514	2061	588	181	33	483	39	189	70	2311	3059	23	261	136	153	69	159	1695	208	278	729	506	216	337	125	156	618	228	871	204	75	99
33010	1028	5208	818	2603	1357	11488	2439	2183	626	260	2101	155	826	176	1662	6436	459	349	304	1381	162	57	2420	1260	1579	1765	723	1742	662	351	270	543	578	98	0	20	0
1108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	31	0	0	0	0	0	0	0	0	0	0	0
2768162	1088	5583	2660	7758	1341	4327	7382	3127	435	83	3562	72	451	34	4441	4784	41	220	110	324	110	433	3288	764	1374	3443	1887	538	556	322	493	803	254	60	0	94	0
41202	87	237	63	205	57	177	205	927	28	11	170	0	32	0	217	91	0	0	0	33	11	0	910	40	24	69	149	0	84	23	123	87	15	33	0	0	0
2054173	0	19	0	13	15	18	36	25	16	0	20	0	0	0	35	12	0	0	0	0	0	36	15	21	0	27	0	0	20	0	23	0	0	0	0	0	0
1982303	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0
1788301	109	392	61	102	153	120	200	520	0	0	208	0	101	0	294	68	0	0	0	20	0	0	187	49	0	83	172	0	89	35	25	37	0	0	0	0	14
639313	71	348	67	317	242	419	356	398	28	17	453	76	183	0	190	590	12	25	23	61	28	71	240	96	78	157	226	239	60	65	46	458	120	33	0	0	0
2769486	20	67	20	117	17	91	88	59	14	0	101	0	18	15	41	82	0	0	0	0	20	0	50	20	21	33	28	13	13	11	10	22	14	11	0	0	0
673862	10	35	59	33	47	50	43	314	0	0	532	0	0	0	51	29	0	0	0	0	11	0	66	36	15	160	43	17	64	0	16	25	25	0	0	0	0
83171	0	0	24	0	0	36	20	15	43	0	0	0	0	0	22	14	0	0	0	0	0	16	20	0	0	21	0	0	0	0	28	0	14	0	0	0	0
332056	262	1189	317	1289	611	1291	1018	682	67	39	1507	57	222	27	623	1520	0	87	50	82	47	66	615	193	166	479	577	87	180	147	134	133	93	18	0	31	0
979982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0
390884	32	76	38	51	20	31	74	39	0	0	54	0	0	0	50	33	0	0	0	0	0	0	31	14	0	35	29	0	16	0	0	0	0	0	0	14	0
1882749	66	388	124	290	221	397	274	393	46	0	265	17	72	21	238	237	0	66	18	71	22	41	187	75	59	160	141	48	63	42	70	157	63	21	0	0	0
2779775	260	933	205	651	280	898	893	640	46	32	980	28	196	16	398	1329	16	91	16	132	46	44	505	216	140	300	581	128	92	145	87	245	105	39	0	22	0
373	186	991	300	1088	323	1513	884	997	149	43	2158	44	179	70	542	1249	18	49	55	85	144	39	587	198	94	470	343	75	148	153	134	175	96	75	74	12	0
270351	2150	4779	1981	6170	1804	5474	5846	3566	357	85	4094	152	571	52	4708	31005	38	2070	165	327	272	492	2896	684	1199	2381	1917	669	851	459	723	1376	704	142	46	42	18
2137	0	0	11	0	0	12	19	12	0	0	0	0	0	0	10	14	0	18	0	0	0	14	0	18	0	14	0	0	11	0	11	0	17	0	0	0	0
315358	0	23	0	0	0	19	12	0	0	0	10	0	0	31	13	0	0	0	17	38	0	10	0	0	0	15	12	0	13	26	0	0	0	0	0	0	0
2808899	61	326	38	206	74	261	170	232	0	0	170	0	30	0	155	154	0	0	0	0	0	0	377	51	76	54	69	0	41	0	32	64	36	0	0	0	0
1658665	364	1616	381	1389	1792	3366	1086	1052	209	192	1376	236	437	125	897	1013	220	440	192	180	105	199	1426	348	507	442	630	217	282	330	351	713	321	89	13	18	18
2547598	11	50	51	55	27	58	82	46	156	0	36	0	15	37	52	86	0	48	0	0	106	0	30	0	0	37	18	13	14	0	0	0	0	23	0	0	0
192421	19	45	23	41	0	53	67	34	0	0	17	0	0	0	79	29	0	0	0	0	0	0	33	16	0	15	0	0	13	0	0	0	0	0	0	0	0
361575	405	1718	228	993	557	1626	1289	1136	79	113	1460	59	182	14	985	1541	15	39	39	95	14	57	851	173	218	523	549	142	93	117	93	278	142	45	15	23	0
2527979	32	198	44	155	79	162	149	173	17	0	192	0	69	0	142	117	0	18	13	27	0	12	86	27	24	72	81	24	45	43	25	35	58	17	0	0	0
277988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0
404941	109	426	131	418	282	653	406	476	23	17	470	77	140	0	213	646	0	22	29	60	18	31	280	78	69	96	234	49	44	66	45	125	82	20	0	0	0
1547283	27	115	73	80	34	101	97	62	27	0	50	0	18	14	154	21	0	16	0	19	0	24	60	42	24	68	26	20	46	0	13	20	15	0	0	0	0
738	25	120	55	101	31	62	190	68	13	0	36	0	0	0	202	696	0	27	13	0	0	30	108	24	22	111	91	22	33	0	157	12	64	414	26	0	0
1874061	469	2174	559	2108	1279	4943	1629	1654	211	54	43079	119	1054	32	1421	3814	18	165	148	151	137	143	1582	257	295	642	1366	198	231	742	270	319	135	109	31	29	26
709810	323	1174	438	2303	589	1871	1477	1178	138	38	2118	0	195	51	861	1622	0	46	43	65	22	151	716	235	236	979	1597	207	201	190	121	357	117	138	0	35	0
347208	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0
373068	222	2441	260	2160	288	1124	1193	645	171	0	362	0	0	0	1351	125	0	179	0	0	0	0	731	0	85	539	421	486	68	0	0	2578	0	0	0	0	0
2734195	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1094892	17	22	42	22	0	17	35	41	0	0	22	0	28	13	35	0	0	52	22	0	203	52	40	45	24	52	27	0	34	0	55	93	26	0	0	0	0
2172099	13	32	12	24	17	27	51	13	0	0	50	0	11	0	15	16	0	0	16	0	0	0	19	0	10	28	23	0	18	0	0	0	10	0	0	0	0
85991	0	13	0	0	40	0	0	12	0	0	0	0	0	0	0	14	0	28	0	0	0	0	34	0	0	10	0	0	0	0	0	0	0	0	0	0	0
2143	0	17	20	12	0	0	21	19	0	0	12	0	0	15	27	19	0	0	0	0	0	0	37	0	0	14	15	0	18	0	0	32	13	0	0	0	0
256701	220	977	234	695	424	685	973	750	66	19	566	46	119	34	792	743	18	21	16	145	40	25	1219	108	58	232	515	117	111	72	90	243	76	30	0	0	0
28109	0	84	0	56	98	99	256	31	0	0	68	0	54	0	181	49	0	0	41	0	0	0	2713	74	0	161	85	0	0	0	0	0	81	0	0	0	0
2493677	107	627	136	689	181	935	418	603	32	19	1073	66	89	0	340	671	35	26	15	60	16	34	263	104	78	213	228	60	88	63	51	112	50	0	67	0	0
29559	0	13	10	10	14	0	10	11	0	0	0	0	27	0	12	10	0	27	0	0	0	0	0	0	0	30	0	0	18	24	0	0	20	0	0	0	0
67581	208	735	179	559	256	637	654	764	42	17	556	41	126	22	405	755	24	41	33	115	32	127	362	282	145	214	307	78	63	97	64	727	81	55	0	20	0
1522	73	487	227	385	255	332	1413	364	37	0	138	31	35	0	283	4686	0	20	0	20	0	18	20292	29	51	177	140	39	53	24	70	91	116	420	87	28	18
2725416	0	202	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
313598	13	65	35	73	25	46	52	43	0	0	29	0	0	0	64	61	0	16	12	13	0	36	68	11	0	44	17	0	14	0	22	11	24	0	0	0	0
1288495	169	1480	301	1378	321	2151	1149	762	108	37	929	48	264	57	543	2286	77	81	57	144	38	160	602	166	147	357	474	94	119	122	102	297	103	21	0	77	0
1245	323	812	194	588	272	375	567	607	89	26	100	0	42	20	481	140	0	192	16	23	0	22	457	648	57	417	6469	39	189	27	78	42	25	15	0	0	0
68203	119	675	143	442	185	526	516	424	49	0	507	0	70	0	327	879	0	0	0	50	0	0	298	177	127	247	353	157	75	73	78	476	73	0	0	0	0
2580515	64	626	124	428	147	1008	799	465	25	46	575	47	158	0	154	450	0	40	81	86	94	41	239	125	117	134	168	54	74	41	57	97	34	44	0	0	0
1288	1501	2740	1534	1227	906	1913	2355	11391	367	371	1658	462	822	28	1373	1477	88	65	231	1107	50	68	3885	1008	697	1292	4471	517	960	265	436	426	305	83431	21568	406	0
2599401	135	636	142	524	212	570	574	444	45	20	507	23	111	0	338	637	13	32	21	83	35	46	380	192	109	201	292	65	71	104	77	894	70	27	0	0	0
1834519	41	198	78	151	76	105	265	86	31	0	86	0	0	0	123	102	0	18	29	10	0	13	130	59	51	55	96	23	46	11	30	38	23	0	0	0	0
591197	10	49	33	35	21	21	31	41	11	0	30	0	0	0	31	24	0	0	16	0	0	23	38	0	0	40	29	16	31	0	13	0	36	10	0	0	0
2813577	80	575	134	389	167	456	1075	353	66	15	324	0	106	47	378	259	0	50	29	53	77	33	283	216	63	205	254	86	63	63	159	189	100	25	0	0	0
47884	42	683	149	148	143	155	147	511	16	0	404	73	184	0	329	120	0	42	11	22	12	0	563	45	33	383	226	14	125	30	32	126	41	19	0	0	0
2594042	36	21	19	15	11	0	31	25	19	0	22	0	0	0	19	17	0	13	12	0	0	26	31	25	0	60	20	0	26	0	23	0	31	0	0	0	0
2777577	11	18	0	20	0	18	11	16	0	0	18	0	0	0	22	12	0	0	0	0	0	10	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35703	45	167	78	69	147	133	84	179	0	0	142	0	0	49	71	282	0	0	0	0	0	0	184	49	16	89	76	46	53	0	29	36	22	646	202	0	0
1049583	125299	112503	6197	179348	141522	25825	159196	54296	12574	1485	173512	5347	70366	9077	38327	919788	431	2303	1133	1536	1113	616	165030	56885	12323	53214	464738	10029	1313	4522	9935	5709	17512	2529	0	0	0
76885	12	17	30	63	10	34	39	23	0	0	19	0	0	0	32	53	0	0	0	0	0	0	32	0	0	35	18	0	0	0	0	12	0	0	0	0	0
2758572	109	510	59	180	69	201	323	164	31	45	124	10	40	0	133	561	12	11	22	83	0	0	166	68	33	92	110	88	25	21	24	43	33	0	0	0	0
116092	0	25	19	24	16	21	22	23	0	0	18	0	0	0	27	15	0	0	0	0	0	0	15	16	0	22	16	0	0	0	0	48	0	34	0	0	0
2352	0	15	28	0	0	15	21	11	0	0	16	0	0	0	10	21	0	0	0	0	0	0	17	12	0	18	0	0	0	17	0	0	0	0	0	0	0
83559	20	55	0	32	0	0	35	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29543	37	185	48	150	48	137	134	98	24	0	131	0	28	0	90	105	0	0	0	24	0	27	86	22	47	38	77	17	25	0	17	40	16	21	0	0	0
178339	170	5068	419	2983	369	961	3764	274	76	108	633	37	111	0	3066	679	0	25	52	52	22	37	477	171	295	278	609	69	537	123	52	333	58	0	0	0	0
158500	662	2808	1273	2597	1781	4522	2765	2322	155	65	3192	82	424	36	1538	2805	26	176	128	173	116	86	1804	411	365	1708	1143	234	511	338	327	403	231	62	0	74	13
718	0	15	10	22	0	24	15	0	0	0	0	0	0	0	19	92	0	15	0	0	0	0	12	0	0	0	10	0	0	0	0	0	0	0	0	0	0
885040	40	351	60	71	64	75	333	1476	15	0	81	0	46	0	74	102	0	16	20	20	0	0	258	88	22	177	2965	0	55	17	24	0	18	95	904	1040	0
54911	70	74	72	85	35	190	102	96	41	0	45	0	37	0	231	67	0	14	22	12	0	0	86	23	26	56	78	0	32	25	28	16	16	53	0	0	0
2735133	343	1841	280	1159	521	1110	1136	998	79	34	946	68	197	14	656	1278	27	46	35	69	39	89	815	273	232	376	577	157	122	176	130	484	109	52	76	0	0
2654325	62	320	104	310	135	156	869	184	26	13	737	0	35	0	184	298	0	18	27	26	40	17	249	43	23	72	72	34	44	0	36	111	40	0	0	0	0
189381	103	469	209	395	236	568	438	276	67	51	145	0	64	15	1188	91	13	54	78	28	115	92	340	126	204	312	140	122	133	41	102	85	80	45	0	0	0
2201181	28	239	74	127	133	310	450	130	0	0	215	37	34	0	124	316	0	48	51	94	17	26	139	38	143	296	53	0	35	0	68	41	50	0	0	17	0
